All Type of Report (All Grades) for 01-Apr-2024 to 31-Mar-2026,,,,,,,,,,
State,Commodity Group,Commodity,Date,MSP,Arrival Quantity 01-04-2024 to 31-03-2026,Arrival Unit,Min Price 01-04-2024 to 31-03-2026,Modal Price,Max Price 01-04-2024 to 31-03-2026,Price Unit
West Bengal,Vegetables,Potato,16-04-2025,-,"1,713.20",Metric Tonnes,"1,088.41","1,125.25","1,165.82",Rs./Quintal
West Bengal,Vegetables,Onion,17-04-2025,-,851.06,Metric Tonnes,"1,853.64","1,957.42","2,061.05",Rs./Quintal
West Bengal,Vegetables,Potato,17-04-2025,-,"1,734.80",Metric Tonnes,"1,092.96","1,131.19","1,171.15",Rs./Quintal
West Bengal,Vegetables,Onion,18-04-2025,-,752.55,Metric Tonnes,"1,842.46","1,950.95","2,037.61",Rs./Quintal
West Bengal,Vegetables,Potato,18-04-2025,-,"1,446.50",Metric Tonnes,"1,088.47","1,126.30","1,168.58",Rs./Quintal
West Bengal,Vegetables,Onion,19-04-2025,-,732.05,Metric Tonnes,"1,791.52","1,885.77","1,973.94",Rs./Quintal
West Bengal,Vegetables,Potato,19-04-2025,-,"1,618.60",Metric Tonnes,"1,141.32","1,174.51","1,213.06",Rs./Quintal
West Bengal,Vegetables,Onion,20-04-2025,-,734.1,Metric Tonnes,"1,817.87","1,913.66","2,023.00",Rs./Quintal
West Bengal,Vegetables,Potato,20-04-2025,-,"1,711.80",Metric Tonnes,"1,139.28","1,172.75","1,209.18",Rs./Quintal
West Bengal,Vegetables,Onion,21-04-2025,-,922.76,Metric Tonnes,"1,742.22","1,834.56","1,926.46",Rs./Quintal
West Bengal,Vegetables,Potato,21-04-2025,-,"1,832.10",Metric Tonnes,"1,141.95","1,177.38","1,215.62",Rs./Quintal
West Bengal,Vegetables,Onion,22-04-2025,-,873.39,Metric Tonnes,"1,750.63","1,852.28","1,968.30",Rs./Quintal
West Bengal,Vegetables,Potato,22-04-2025,-,"1,929.80",Metric Tonnes,"1,140.14","1,183.15","1,219.42",Rs./Quintal
West Bengal,Vegetables,Onion,23-04-2025,-,880.37,Metric Tonnes,"1,734.53","1,849.43","1,959.96",Rs./Quintal
West Bengal,Vegetables,Potato,23-04-2025,-,"1,905.10",Metric Tonnes,"1,153.01","1,193.25","1,231.70",Rs./Quintal
West Bengal,Vegetables,Onion,24-04-2025,-,876.01,Metric Tonnes,"1,716.61","1,824.00","1,937.15",Rs./Quintal
West Bengal,Vegetables,Potato,24-04-2025,-,"1,951.80",Metric Tonnes,"1,177.92","1,217.58","1,256.84",Rs./Quintal
West Bengal,Vegetables,Onion,25-04-2025,-,866.51,Metric Tonnes,"1,721.01","1,825.64","1,915.53",Rs./Quintal
West Bengal,Vegetables,Potato,25-04-2025,-,"1,878.30",Metric Tonnes,"1,153.32","1,193.53","1,232.83",Rs./Quintal
West Bengal,Vegetables,Onion,26-04-2025,-,799.09,Metric Tonnes,"1,711.38","1,816.65","1,909.45",Rs./Quintal
West Bengal,Vegetables,Potato,26-04-2025,-,"1,747.40",Metric Tonnes,"1,148.42","1,198.44","1,239.64",Rs./Quintal
West Bengal,Vegetables,Onion,27-04-2025,-,780.22,Metric Tonnes,"1,713.87","1,825.51","1,934.44",Rs./Quintal
West Bengal,Vegetables,Potato,27-04-2025,-,"1,716.40",Metric Tonnes,"1,165.37","1,204.18","1,245.88",Rs./Quintal
West Bengal,Vegetables,Onion,28-04-2025,-,953.5,Metric Tonnes,"1,679.51","1,790.13","1,884.50",Rs./Quintal
West Bengal,Vegetables,Potato,28-04-2025,-,"1,815.25",Metric Tonnes,"1,176.32","1,218.21","1,255.58",Rs./Quintal
West Bengal,Vegetables,Onion,29-04-2025,-,963.52,Metric Tonnes,"1,636.88","1,755.44","1,860.07",Rs./Quintal
West Bengal,Vegetables,Potato,29-04-2025,-,"1,702.30",Metric Tonnes,"1,155.57","1,197.85","1,234.10",Rs./Quintal
West Bengal,Vegetables,Onion,30-04-2025,-,697.15,Metric Tonnes,"1,665.61","1,777.59","1,892.19",Rs./Quintal
West Bengal,Vegetables,Potato,30-04-2025,-,"1,623.00",Metric Tonnes,"1,209.53","1,249.22","1,285.48",Rs./Quintal
West Bengal,Vegetables,Onion,01-05-2025,-,691.15,Metric Tonnes,"1,652.63","1,767.79","1,889.24",Rs./Quintal
West Bengal,Vegetables,Potato,01-05-2025,-,"1,685.10",Metric Tonnes,"1,171.65","1,216.92","1,254.73",Rs./Quintal
West Bengal,Vegetables,Onion,02-05-2025,-,887.8,Metric Tonnes,"1,646.17","1,765.05","1,863.71",Rs./Quintal
West Bengal,Vegetables,Potato,02-05-2025,-,"1,620.70",Metric Tonnes,"1,196.29","1,240.31","1,277.17",Rs./Quintal
West Bengal,Vegetables,Onion,03-05-2025,-,866.9,Metric Tonnes,"1,643.47","1,761.60","1,858.77",Rs./Quintal
West Bengal,Vegetables,Potato,03-05-2025,-,"1,952.80",Metric Tonnes,"1,186.80","1,227.48","1,264.27",Rs./Quintal
West Bengal,Vegetables,Onion,04-05-2025,-,723.85,Metric Tonnes,"1,651.71","1,756.16","1,849.81",Rs./Quintal
West Bengal,Vegetables,Potato,04-05-2025,-,"1,671.30",Metric Tonnes,"1,221.73","1,265.78","1,304.48",Rs./Quintal
West Bengal,Vegetables,Onion,05-05-2025,-,963.02,Metric Tonnes,"1,639.46","1,746.29","1,844.08",Rs./Quintal
West Bengal,Vegetables,Potato,05-05-2025,-,"1,837.20",Metric Tonnes,"1,246.16","1,288.88","1,328.61",Rs./Quintal
West Bengal,Vegetables,Onion,06-05-2025,-,849.85,Metric Tonnes,"1,638.37","1,755.09","1,852.90",Rs./Quintal
West Bengal,Vegetables,Potato,06-05-2025,-,"1,836.70",Metric Tonnes,"1,247.27","1,293.74","1,331.31",Rs./Quintal
West Bengal,Vegetables,Onion,07-05-2025,-,935.37,Metric Tonnes,"1,616.27","1,731.63","1,823.68",Rs./Quintal
West Bengal,Vegetables,Potato,07-05-2025,-,"1,788.60",Metric Tonnes,"1,238.91","1,287.70","1,324.98",Rs./Quintal
West Bengal,Vegetables,Onion,08-05-2025,-,862.87,Metric Tonnes,"1,661.47","1,779.66","1,879.38",Rs./Quintal
West Bengal,Vegetables,Potato,08-05-2025,-,"1,645.20",Metric Tonnes,"1,286.57","1,331.04","1,369.06",Rs./Quintal
West Bengal,Vegetables,Onion,09-05-2025,-,742.12,Metric Tonnes,"1,672.73","1,789.57","1,892.87",Rs./Quintal
West Bengal,Vegetables,Potato,09-05-2025,-,"1,689.20",Metric Tonnes,"1,281.59","1,325.76","1,366.90",Rs./Quintal
West Bengal,Vegetables,Onion,10-05-2025,-,723.18,Metric Tonnes,"1,601.75","1,699.32","1,778.24",Rs./Quintal
West Bengal,Vegetables,Potato,10-05-2025,-,"1,605.20",Metric Tonnes,"1,292.11","1,339.53","1,383.55",Rs./Quintal
West Bengal,Vegetables,Onion,11-05-2025,-,704.84,Metric Tonnes,"1,619.45","1,727.16","1,823.71",Rs./Quintal
West Bengal,Vegetables,Potato,11-05-2025,-,"1,598.00",Metric Tonnes,"1,284.69","1,330.50","1,369.16",Rs./Quintal
West Bengal,Vegetables,Onion,12-05-2025,-,893.88,Metric Tonnes,"1,582.13","1,691.57","1,786.33",Rs./Quintal
West Bengal,Vegetables,Potato,12-05-2025,-,"1,733.60",Metric Tonnes,"1,285.78","1,328.39","1,415.22",Rs./Quintal
West Bengal,Vegetables,Onion,13-05-2025,-,786.39,Metric Tonnes,"1,577.58","1,677.86","1,752.95",Rs./Quintal
West Bengal,Vegetables,Potato,13-05-2025,-,"1,585.80",Metric Tonnes,"1,284.69","1,320.82","1,352.28",Rs./Quintal
West Bengal,Vegetables,Onion,14-05-2025,-,851.31,Metric Tonnes,"1,631.32","1,731.31","1,825.85",Rs./Quintal
West Bengal,Vegetables,Potato,14-05-2025,-,"1,791.00",Metric Tonnes,"1,291.71","1,332.53","1,369.54",Rs./Quintal
West Bengal,Vegetables,Onion,15-05-2025,-,"1,003.35",Metric Tonnes,"1,627.44","1,732.22","1,828.94",Rs./Quintal
West Bengal,Vegetables,Potato,15-05-2025,-,"1,875.50",Metric Tonnes,"1,334.39","1,377.75","1,417.20",Rs./Quintal
West Bengal,Vegetables,Onion,16-05-2025,-,938.49,Metric Tonnes,"1,633.23","1,725.67","1,808.27",Rs./Quintal
West Bengal,Vegetables,Potato,16-05-2025,-,"1,775.45",Metric Tonnes,"1,298.23","1,342.02","1,380.42",Rs./Quintal
West Bengal,Vegetables,Onion,17-05-2025,-,997.53,Metric Tonnes,"1,605.67","1,708.89","1,786.18",Rs./Quintal
West Bengal,Vegetables,Potato,17-05-2025,-,"2,840.10",Metric Tonnes,"1,376.00","1,439.09","1,540.75",Rs./Quintal
West Bengal,Vegetables,Onion,18-05-2025,-,715.31,Metric Tonnes,"1,612.77","1,713.15","1,810.97",Rs./Quintal
West Bengal,Vegetables,Potato,18-05-2025,-,"1,659.40",Metric Tonnes,"1,314.98","1,363.47","1,405.83",Rs./Quintal
West Bengal,Vegetables,Onion,19-05-2025,-,826.03,Metric Tonnes,"1,629.44","1,755.55","1,832.60",Rs./Quintal
West Bengal,Vegetables,Potato,19-05-2025,-,"1,813.55",Metric Tonnes,"1,319.92","1,367.83","1,406.82",Rs./Quintal
West Bengal,Vegetables,Onion,20-05-2025,-,"1,026.13",Metric Tonnes,"1,597.93","1,717.04","1,787.38",Rs./Quintal
West Bengal,Vegetables,Potato,20-05-2025,-,"1,902.70",Metric Tonnes,"1,354.51","1,398.22","1,436.91",Rs./Quintal
West Bengal,Vegetables,Onion,21-05-2025,-,851.01,Metric Tonnes,"1,625.71","1,735.25","1,825.97",Rs./Quintal
West Bengal,Vegetables,Potato,21-05-2025,-,"1,863.10",Metric Tonnes,"1,322.94","1,366.15","1,403.19",Rs./Quintal
West Bengal,Vegetables,Onion,22-05-2025,-,856.23,Metric Tonnes,"1,610.30","1,730.69","1,814.38",Rs./Quintal
West Bengal,Vegetables,Potato,22-05-2025,-,"1,868.40",Metric Tonnes,"1,329.50","1,371.94","1,408.02",Rs./Quintal
West Bengal,Vegetables,Onion,23-05-2025,-,930.11,Metric Tonnes,"1,598.57","1,684.59","1,775.52",Rs./Quintal
West Bengal,Vegetables,Potato,23-05-2025,-,"1,840.60",Metric Tonnes,"1,311.01","1,346.65","1,374.26",Rs./Quintal
West Bengal,Vegetables,Onion,24-05-2025,-,861.94,Metric Tonnes,"1,610.75","1,704.99","1,792.20",Rs./Quintal
West Bengal,Vegetables,Potato,24-05-2025,-,"1,597.00",Metric Tonnes,"1,318.58","1,353.58","1,380.24",Rs./Quintal
West Bengal,Vegetables,Onion,25-05-2025,-,752.9,Metric Tonnes,"1,616.43","1,709.27","1,778.20",Rs./Quintal
West Bengal,Vegetables,Potato,25-05-2025,-,"1,534.20",Metric Tonnes,"1,321.87","1,360.23","1,390.38",Rs./Quintal
West Bengal,Vegetables,Onion,26-05-2025,-,769.04,Metric Tonnes,"1,587.02","1,707.96","1,791.68",Rs./Quintal
West Bengal,Vegetables,Potato,26-05-2025,-,"1,681.60",Metric Tonnes,"1,312.30","1,345.62","1,374.84",Rs./Quintal
West Bengal,Vegetables,Onion,27-05-2025,-,909.08,Metric Tonnes,"1,557.63","1,658.29","1,728.31",Rs./Quintal
West Bengal,Vegetables,Potato,27-05-2025,-,"1,761.20",Metric Tonnes,"1,330.09","1,359.71","1,386.35",Rs./Quintal
West Bengal,Vegetables,Onion,28-05-2025,-,845.62,Metric Tonnes,"1,566.19","1,677.67","1,750.15",Rs./Quintal
West Bengal,Vegetables,Potato,28-05-2025,-,"1,718.20",Metric Tonnes,"1,352.33","1,387.30","1,415.45",Rs./Quintal
West Bengal,Vegetables,Onion,29-05-2025,-,834.74,Metric Tonnes,"1,561.40","1,657.32","1,744.75",Rs./Quintal
West Bengal,Vegetables,Potato,29-05-2025,-,"1,550.20",Metric Tonnes,"1,313.58","1,343.34","1,369.87",Rs./Quintal
West Bengal,Vegetables,Onion,30-05-2025,-,841.71,Metric Tonnes,"1,567.05","1,686.81","1,758.14",Rs./Quintal
West Bengal,Vegetables,Potato,30-05-2025,-,"1,530.10",Metric Tonnes,"1,313.17","1,344.43","1,372.27",Rs./Quintal
West Bengal,Vegetables,Onion,31-05-2025,-,641.52,Metric Tonnes,"1,630.00","1,750.05","1,861.07",Rs./Quintal
West Bengal,Vegetables,Potato,31-05-2025,-,924.6,Metric Tonnes,"1,287.93","1,318.56","1,350.83",Rs./Quintal
West Bengal,Vegetables,Onion,01-06-2025,-,704.61,Metric Tonnes,"1,613.21","1,729.20","1,798.48",Rs./Quintal
West Bengal,Vegetables,Potato,01-06-2025,-,"1,436.60",Metric Tonnes,"1,332.88","1,366.82","1,396.85",Rs./Quintal
West Bengal,Vegetables,Onion,02-06-2025,-,930.25,Metric Tonnes,"1,618.13","1,725.45","1,799.59",Rs./Quintal
West Bengal,Vegetables,Potato,02-06-2025,-,"1,781.30",Metric Tonnes,"1,325.35","1,356.79","1,390.34",Rs./Quintal
West Bengal,Vegetables,Onion,03-06-2025,-,837.39,Metric Tonnes,"1,639.84","1,756.16","1,827.53",Rs./Quintal
West Bengal,Vegetables,Potato,03-06-2025,-,"1,657.90",Metric Tonnes,"1,342.56","1,376.04","1,403.03",Rs./Quintal
West Bengal,Vegetables,Onion,04-06-2025,-,960.7,Metric Tonnes,"1,576.11","1,683.27","1,771.77",Rs./Quintal
West Bengal,Vegetables,Potato,04-06-2025,-,"1,759.00",Metric Tonnes,"1,326.90","1,358.62","1,386.61",Rs./Quintal
West Bengal,Vegetables,Onion,05-06-2025,-,794.55,Metric Tonnes,"1,578.90","1,689.60","1,753.09",Rs./Quintal
West Bengal,Vegetables,Potato,05-06-2025,-,"1,686.00",Metric Tonnes,"1,340.74","1,372.34","1,397.50",Rs./Quintal
West Bengal,Vegetables,Onion,06-06-2025,-,852.47,Metric Tonnes,"1,564.78","1,690.87","1,775.06",Rs./Quintal
West Bengal,Vegetables,Potato,06-06-2025,-,"1,515.70",Metric Tonnes,"1,300.95","1,331.15","1,363.75",Rs./Quintal
West Bengal,Vegetables,Onion,07-06-2025,-,696,Metric Tonnes,"1,557.14","1,689.65","1,777.85",Rs./Quintal
West Bengal,Vegetables,Potato,07-06-2025,-,"1,491.90",Metric Tonnes,"1,312.16","1,340.32","1,365.46",Rs./Quintal
West Bengal,Vegetables,Onion,08-06-2025,-,743.15,Metric Tonnes,"1,564.12","1,665.41","1,735.14",Rs./Quintal
West Bengal,Vegetables,Potato,08-06-2025,-,"1,530.20",Metric Tonnes,"1,324.13","1,355.86","1,380.76",Rs./Quintal
West Bengal,Vegetables,Onion,09-06-2025,-,880.05,Metric Tonnes,"1,581.86","1,684.69","1,762.63",Rs./Quintal
West Bengal,Vegetables,Potato,09-06-2025,-,"1,629.50",Metric Tonnes,"1,324.45","1,352.71","1,377.87",Rs./Quintal
West Bengal,Vegetables,Onion,10-06-2025,-,843.08,Metric Tonnes,"1,569.74","1,679.51","1,764.27",Rs./Quintal
West Bengal,Vegetables,Potato,10-06-2025,-,"1,755.60",Metric Tonnes,"1,316.66","1,346.25","1,374.47",Rs./Quintal
West Bengal,Vegetables,Onion,11-06-2025,-,779.41,Metric Tonnes,"1,566.72","1,679.42","1,753.69",Rs./Quintal
West Bengal,Vegetables,Potato,11-06-2025,-,"1,510.95",Metric Tonnes,"1,318.25","1,346.88","1,373.14",Rs./Quintal
West Bengal,Vegetables,Onion,12-06-2025,-,807.48,Metric Tonnes,"1,626.28","1,744.48","1,819.79",Rs./Quintal
West Bengal,Vegetables,Potato,12-06-2025,-,"1,513.90",Metric Tonnes,"1,325.04","1,358.07","1,385.74",Rs./Quintal
West Bengal,Vegetables,Onion,13-06-2025,-,908.09,Metric Tonnes,"1,621.23","1,752.75","1,848.81",Rs./Quintal
West Bengal,Vegetables,Potato,13-06-2025,-,"1,762.30",Metric Tonnes,"1,347.54","1,382.29","1,407.98",Rs./Quintal
West Bengal,Vegetables,Onion,14-06-2025,-,838.18,Metric Tonnes,"1,630.27","1,767.55","1,874.28",Rs./Quintal
West Bengal,Vegetables,Potato,14-06-2025,-,"1,631.40",Metric Tonnes,"1,305.95","1,338.30","1,363.82",Rs./Quintal
West Bengal,Vegetables,Onion,15-06-2025,-,533.1,Metric Tonnes,"1,656.14","1,742.22","1,822.17",Rs./Quintal
West Bengal,Vegetables,Potato,15-06-2025,-,"1,325.50",Metric Tonnes,"1,294.83","1,327.09","1,356.30",Rs./Quintal
West Bengal,Vegetables,Onion,16-06-2025,-,838.57,Metric Tonnes,"1,692.82","1,821.87","1,906.04",Rs./Quintal
West Bengal,Vegetables,Potato,16-06-2025,-,"1,717.10",Metric Tonnes,"1,308.77","1,339.68","1,367.32",Rs./Quintal
West Bengal,Vegetables,Onion,17-06-2025,-,863.63,Metric Tonnes,"1,684.63","1,819.44","1,910.61",Rs./Quintal
West Bengal,Vegetables,Potato,17-06-2025,-,"1,672.40",Metric Tonnes,"1,342.61","1,441.81","1,465.77",Rs./Quintal
West Bengal,Vegetables,Onion,18-06-2025,-,676.01,Metric Tonnes,"1,803.83","1,920.03","2,009.17",Rs./Quintal
West Bengal,Vegetables,Potato,18-06-2025,-,"1,464.60",Metric Tonnes,"1,298.13","1,329.19","1,354.14",Rs./Quintal
West Bengal,Vegetables,Onion,19-06-2025,-,840,Metric Tonnes,"1,730.77","1,847.58","1,934.71",Rs./Quintal
West Bengal,Vegetables,Potato,19-06-2025,-,"1,698.40",Metric Tonnes,"1,309.38","1,340.31","1,368.15",Rs./Quintal
West Bengal,Vegetables,Onion,20-06-2025,-,831.4,Metric Tonnes,"1,736.23","1,841.82","1,935.21",Rs./Quintal
West Bengal,Vegetables,Potato,20-06-2025,-,"1,674.90",Metric Tonnes,"1,308.26","1,340.70","1,369.77",Rs./Quintal
West Bengal,Vegetables,Onion,21-06-2025,-,753.97,Metric Tonnes,"1,766.66","1,880.38","1,959.75",Rs./Quintal
West Bengal,Vegetables,Potato,21-06-2025,-,"1,535.30",Metric Tonnes,"1,324.36","1,352.06","1,374.32",Rs./Quintal
West Bengal,Vegetables,Onion,22-06-2025,-,664.27,Metric Tonnes,"1,759.42","1,865.62","1,934.98",Rs./Quintal
West Bengal,Vegetables,Potato,22-06-2025,-,"1,495.30",Metric Tonnes,"1,321.86","1,351.17","1,376.83",Rs./Quintal
West Bengal,Vegetables,Onion,23-06-2025,-,759.33,Metric Tonnes,"1,841.77","1,956.70","2,036.66",Rs./Quintal
West Bengal,Vegetables,Potato,23-06-2025,-,"1,593.40",Metric Tonnes,"1,310.85","1,341.56","1,368.15",Rs./Quintal
West Bengal,Vegetables,Onion,24-06-2025,-,833.99,Metric Tonnes,"1,798.04","1,921.84","2,004.59",Rs./Quintal
West Bengal,Vegetables,Potato,24-06-2025,-,"1,667.80",Metric Tonnes,"1,284.17","1,312.77","1,344.96",Rs./Quintal
West Bengal,Vegetables,Onion,25-06-2025,-,659.27,Metric Tonnes,"1,671.60","1,812.22","1,878.81",Rs./Quintal
West Bengal,Vegetables,Potato,25-06-2025,-,"1,448.20",Metric Tonnes,"1,284.92","1,316.69","1,348.93",Rs./Quintal
West Bengal,Vegetables,Onion,26-06-2025,-,772.78,Metric Tonnes,"1,793.13","1,920.37","1,995.34",Rs./Quintal
West Bengal,Vegetables,Potato,26-06-2025,-,"1,528.80",Metric Tonnes,"1,330.44","1,367.17","1,400.73",Rs./Quintal
West Bengal,Vegetables,Onion,27-06-2025,-,568.31,Metric Tonnes,"1,829.45","1,943.74","2,018.46",Rs./Quintal
West Bengal,Vegetables,Potato,27-06-2025,-,"1,318.90",Metric Tonnes,"1,321.99","1,354.07","1,379.92",Rs./Quintal
West Bengal,Vegetables,Onion,28-06-2025,-,555.11,Metric Tonnes,"1,732.66","1,887.17","1,964.48",Rs./Quintal
West Bengal,Vegetables,Potato,28-06-2025,-,"1,349.85",Metric Tonnes,"1,284.89","1,312.23","1,343.13",Rs./Quintal
West Bengal,Vegetables,Onion,29-06-2025,-,514.1,Metric Tonnes,"1,725.48","1,886.96","1,969.66",Rs./Quintal
West Bengal,Vegetables,Potato,29-06-2025,-,"1,264.20",Metric Tonnes,"1,335.18","1,370.61","1,401.77",Rs./Quintal
West Bengal,Vegetables,Onion,30-06-2025,-,703.05,Metric Tonnes,"1,847.03","1,954.53","2,017.52",Rs./Quintal
West Bengal,Vegetables,Potato,30-06-2025,-,"1,644.80",Metric Tonnes,"1,296.80","1,328.77","1,359.38",Rs./Quintal
West Bengal,Vegetables,Onion,01-07-2025,-,755.45,Metric Tonnes,"1,872.11","1,978.48","2,055.90",Rs./Quintal
West Bengal,Vegetables,Potato,01-07-2025,-,"1,790.00",Metric Tonnes,"1,290.26","1,324.50","1,357.81",Rs./Quintal
West Bengal,Vegetables,Onion,02-07-2025,-,609.2,Metric Tonnes,"1,876.96","1,992.12","2,096.46",Rs./Quintal
West Bengal,Vegetables,Potato,02-07-2025,-,"1,386.30",Metric Tonnes,"1,270.15","1,300.67","1,332.37",Rs./Quintal
West Bengal,Vegetables,Onion,03-07-2025,-,780.07,Metric Tonnes,"1,881.40","1,993.53","2,077.90",Rs./Quintal
West Bengal,Vegetables,Potato,03-07-2025,-,"1,851.10",Metric Tonnes,"1,280.65","1,310.94","1,343.80",Rs./Quintal
West Bengal,Vegetables,Onion,04-07-2025,-,819.91,Metric Tonnes,"1,815.12","1,946.53","2,034.43",Rs./Quintal
West Bengal,Vegetables,Potato,04-07-2025,-,"1,812.20",Metric Tonnes,"1,321.30","1,358.31","1,391.59",Rs./Quintal
West Bengal,Vegetables,Onion,05-07-2025,-,567.72,Metric Tonnes,"1,863.86","2,013.86","2,092.01",Rs./Quintal
West Bengal,Vegetables,Potato,05-07-2025,-,"1,462.10",Metric Tonnes,"1,274.73","1,305.69","1,337.65",Rs./Quintal
West Bengal,Vegetables,Onion,06-07-2025,-,555.82,Metric Tonnes,"1,888.42","2,037.46","2,127.50",Rs./Quintal
West Bengal,Vegetables,Potato,06-07-2025,-,"1,456.80",Metric Tonnes,"1,320.12","1,357.13","1,390.55",Rs./Quintal
West Bengal,Vegetables,Onion,07-07-2025,-,698.19,Metric Tonnes,"1,955.09","2,048.01","2,134.80",Rs./Quintal
West Bengal,Vegetables,Potato,07-07-2025,-,"1,664.60",Metric Tonnes,"1,283.47","1,312.26","1,346.96",Rs./Quintal
West Bengal,Vegetables,Onion,08-07-2025,-,769.19,Metric Tonnes,"1,864.33","1,958.58","2,037.04",Rs./Quintal
West Bengal,Vegetables,Potato,08-07-2025,-,"1,717.60",Metric Tonnes,"1,320.21","1,350.70","1,377.43",Rs./Quintal
West Bengal,Vegetables,Onion,09-07-2025,-,793.13,Metric Tonnes,"1,914.93","2,009.90","2,101.26",Rs./Quintal
West Bengal,Vegetables,Potato,09-07-2025,-,"1,765.55",Metric Tonnes,"1,281.69","1,309.10","1,340.66",Rs./Quintal
West Bengal,Vegetables,Onion,10-07-2025,-,836.95,Metric Tonnes,"1,878.35","1,990.97","2,081.04",Rs./Quintal
West Bengal,Vegetables,Potato,10-07-2025,-,"1,709.40",Metric Tonnes,"1,269.63","1,300.97","1,332.46",Rs./Quintal
West Bengal,Vegetables,Onion,11-07-2025,-,708.74,Metric Tonnes,"1,942.13","2,035.55","2,119.69",Rs./Quintal
West Bengal,Vegetables,Potato,11-07-2025,-,"1,740.40",Metric Tonnes,"1,271.01","1,299.46","1,327.93",Rs./Quintal
West Bengal,Vegetables,Onion,12-07-2025,-,759.94,Metric Tonnes,"1,897.65","1,992.57","2,071.74",Rs./Quintal
West Bengal,Vegetables,Potato,12-07-2025,-,"1,891.20",Metric Tonnes,"1,289.63","1,318.54","1,347.23",Rs./Quintal
West Bengal,Vegetables,Onion,13-07-2025,-,658.45,Metric Tonnes,"1,924.68","2,015.84","2,092.86",Rs./Quintal
West Bengal,Vegetables,Potato,13-07-2025,-,"1,695.45",Metric Tonnes,"1,264.25","1,292.24","1,322.18",Rs./Quintal
West Bengal,Vegetables,Onion,14-07-2025,-,792.22,Metric Tonnes,"1,880.01","1,978.85","2,068.27",Rs./Quintal
West Bengal,Vegetables,Potato,14-07-2025,-,"1,846.20",Metric Tonnes,"1,238.89","1,266.85","1,297.28",Rs./Quintal
West Bengal,Vegetables,Onion,15-07-2025,-,743.65,Metric Tonnes,"1,930.74","2,022.64","2,102.69",Rs./Quintal
West Bengal,Vegetables,Potato,15-07-2025,-,"1,920.45",Metric Tonnes,"1,288.88","1,319.12","1,349.22",Rs./Quintal
West Bengal,Vegetables,Onion,16-07-2025,-,679.59,Metric Tonnes,"1,939.13","2,030.72","2,110.40",Rs./Quintal
West Bengal,Vegetables,Potato,16-07-2025,-,"1,761.10",Metric Tonnes,"1,241.76","1,268.68","1,295.26",Rs./Quintal
West Bengal,Vegetables,Onion,17-07-2025,-,785.26,Metric Tonnes,"1,920.68","2,012.49","2,089.73",Rs./Quintal
West Bengal,Vegetables,Potato,17-07-2025,-,"1,811.05",Metric Tonnes,"1,354.98","1,387.93","1,415.83",Rs./Quintal
West Bengal,Vegetables,Onion,18-07-2025,-,729.96,Metric Tonnes,"1,837.39","1,968.29","2,048.00",Rs./Quintal
West Bengal,Vegetables,Potato,18-07-2025,-,"1,823.40",Metric Tonnes,"1,272.17","1,300.81","1,326.98",Rs./Quintal
West Bengal,Vegetables,Onion,19-07-2025,-,585.64,Metric Tonnes,"1,902.20","1,992.93","2,092.91",Rs./Quintal
West Bengal,Vegetables,Potato,19-07-2025,-,"1,363.20",Metric Tonnes,"1,199.31","1,225.65","1,250.31",Rs./Quintal
West Bengal,Vegetables,Onion,20-07-2025,-,631.78,Metric Tonnes,"1,956.42","2,050.30","2,127.90",Rs./Quintal
West Bengal,Vegetables,Potato,20-07-2025,-,"1,504.30",Metric Tonnes,"1,223.57","1,248.43","1,272.24",Rs./Quintal
West Bengal,Vegetables,Onion,21-07-2025,-,861.6,Metric Tonnes,"1,826.83","1,955.80","2,040.61",Rs./Quintal
West Bengal,Vegetables,Potato,21-07-2025,-,"1,821.60",Metric Tonnes,"1,237.39","1,261.15","1,284.36",Rs./Quintal
West Bengal,Vegetables,Onion,22-07-2025,-,710.24,Metric Tonnes,"1,893.36","1,992.10","2,071.08",Rs./Quintal
West Bengal,Vegetables,Potato,22-07-2025,-,"1,627.80",Metric Tonnes,"1,231.12","1,257.34","1,283.98",Rs./Quintal
West Bengal,Vegetables,Onion,23-07-2025,-,924.71,Metric Tonnes,"1,897.57","1,988.08","2,068.44",Rs./Quintal
West Bengal,Vegetables,Potato,23-07-2025,-,"1,797.10",Metric Tonnes,"1,205.20","1,230.38","1,256.03",Rs./Quintal
West Bengal,Vegetables,Onion,24-07-2025,-,839.58,Metric Tonnes,"1,821.16","1,913.97","1,989.97",Rs./Quintal
West Bengal,Vegetables,Potato,24-07-2025,-,"1,814.70",Metric Tonnes,"1,212.58","1,238.98","1,263.09",Rs./Quintal
West Bengal,Vegetables,Onion,25-07-2025,-,700.73,Metric Tonnes,"1,924.50","2,015.98","2,094.44",Rs./Quintal
West Bengal,Vegetables,Potato,25-07-2025,-,"1,664.90",Metric Tonnes,"1,238.42","1,270.15","1,301.57",Rs./Quintal
West Bengal,Vegetables,Onion,26-07-2025,-,784.98,Metric Tonnes,"1,886.69","1,976.02","2,053.68",Rs./Quintal
West Bengal,Vegetables,Potato,26-07-2025,-,"1,582.70",Metric Tonnes,"1,191.91","1,219.76","1,244.55",Rs./Quintal
West Bengal,Vegetables,Onion,27-07-2025,-,707.02,Metric Tonnes,"1,805.51","1,933.10","2,023.24",Rs./Quintal
West Bengal,Vegetables,Potato,27-07-2025,-,"1,452.80",Metric Tonnes,"1,199.32","1,228.40","1,257.47",Rs./Quintal
